PersonID	x	y	Time	Width	Distance	Direction	Depth	Error
0	-0.8218727	1.976741	0.7113037	5.731967965	15	130	100	0
0	-0.430533	0.2307256	0.8778076	5.731967965	15	130	100	0
0	0.6909032	0.546349	0.9111328	5.731967965	15	130	100	0
0	0.09521236	0.447982	1.088989	5.731967965	15	130	100	0
0	-0.6984714	0.9088023	0.8664551	5.731967965	15	130	100	0
0	0.7714668	0.05931208	0.9666748	1.909947748	15	250	300	0
0	0.5952652	-0.2188918	0.9111328	1.909947748	15	250	300	0
0	0.9523156	0.8218663	0.8999023	1.909947748	15	250	300	1
0	-0.5674626	-0.672312	1.000122	1.909947748	15	250	300	0
0	0.5385343	-0.6123204	0.9780273	1.909947748	15	250	300	0
0	0.2652805	-0.1352357	0.8665771	1.909947748	15	250	300	0
0	0.270883	0.1774797	0.8221436	1.909947748	15	250	300	0
0	-1.562867	-0.3989933	0.8557129	1.909947748	15	250	300	1
0	0.1898828	-0.5993408	1.333374	1.909947748	15	250	300	0
0	0.3347904	-0.02827518	0.944458	1.909947748	15	250	300	0
0	2.568721	-0.7945873	1	1.909947748	15	250	300	1
0	-0.3501073	0.05188245	0.9223633	1.909947748	15	250	300	0
0	0.0493671	-0.6129433	1.022339	1.909947748	15	250	300	0
0	-0.3981555	0.1330324	2.022461	1.909947748	15	250	300	0
0	-15.90893	0.4374742	0.1778564	1.909947748	15	250	300	1
0	1.528849	0.4262756	0.8890381	1.909947748	15	250	300	1
0	-0.3849792	-0.8862323	0.9558105	1.909947748	15	250	300	1
0	-0.234638	0.009298876	0.8666992	1.909947748	15	250	300	0
0	-0.219168	-0.2343922	0.8334961	1.909947748	15	250	300	0
0	0.1683234	-0.6675219	0.7995605	1.909947748	15	250	300	0
0	-0.09019962	0.8831677	1.011108	1.14593469	15	170	500	1
0	-0.4621146	0.5158006	1.255737	1.14593469	15	170	500	1
0	0.7899958	0.00189078	1.133301	1.14593469	15	170	500	1
0	-0.5474924	0.6373695	1.155762	1.14593469	15	170	500	1
0	-0.6078146	0.6506788	1.122314	1.14593469	15	170	500	1
0	0.4353583	-0.5789376	1.444458	1.14593469	15	170	500	1
0	-0.4972905	0.1835056	1.966797	1.14593469	15	170	500	0
0	-0.4327815	-0.5501984	1.066895	1.14593469	15	170	500	1
0	0.8027618	0.4266778	1.022339	1.14593469	15	170	500	1
0	-0.2192754	-0.2894676	1.01123	1.14593469	15	170	500	0
0	0.5244217	-0.5096873	1.088989	1.14593469	15	170	500	1
0	-0.2783892	-0.4649046	1.122192	1.14593469	15	170	500	0
0	-0.1393572	-0.161342	1.144531	1.14593469	15	170	500	0
0	-0.07198958	-0.1113279	1.022217	1.14593469	15	170	500	0
0	-1.62957	-0.5484886	1.255615	1.14593469	15	170	500	1
0	0.6420762	0.2959231	0.9888916	1.14593469	15	170	500	1
0	-0.1529857	0.1794915	1.322021	1.14593469	15	170	500	0
0	-0.00920192	-0.0604983	0.9111328	1.14593469	15	170	500	0
0	-1.355012	-0.2558477	1.111084	1.14593469	15	170	500	1
0	0.5898765	-0.4128278	1.022095	1.14593469	15	170	500	1
0	1.86479	-0.2255132	1.044434	5.731967965	20	10	100	0
0	-0.4259682	-0.18228	0.9666748	5.731967965	20	10	100	0
0	0.003949228	0.03890475	1.077881	5.731967965	20	10	100	0
0	-0.2687071	-0.5411962	0.944458	5.731967965	20	10	100	0
0	0.1739726	-0.5862022	0.9777832	5.731967965	20	10	100	0
0	-0.1612563	-0.3419107	0.8446045	5.731967965	20	10	100	0
0	-4.431705	0.1727593	1.088989	5.731967965	20	10	100	1
0	-1.296866	-0.8114895	0.9445801	5.731967965	20	10	100	0
0	-19.07589	-0.03200753	0.1114502	5.731967965	20	10	100	1
0	-0.6014203	-0.05892857	0.888916	5.731967965	20	10	100	0
0	0.7897026	-0.7181293	0.8776855	5.731967965	20	10	100	0
0	0.2500741	-1.196895	0.9555664	5.731967965	20	10	100	0
0	-0.9026511	-0.08777224	0.8443604	5.731967965	20	10	100	0
0	-0.1125217	-0.3512047	0.7667236	5.731967965	20	10	100	0
0	1.285199	-0.1847465	0.8779297	5.731967965	20	10	100	0
0	-0.528174	0.2398722	0.7332764	5.731967965	20	10	100	0
0	1.19474	0.2940434	0.8001709	5.731967965	20	10	100	0
0	1.82641	0.004933926	0.7779541	5.731967965	20	10	100	0
0	-0.5349192	-0.432293	0.8668213	5.731967965	20	10	100	0
0	-0.1400052	-0.1435335	1.022095	5.731967965	20	10	100	0
0	-0.2214027	0.3492067	1.100098	1.909947748	20	110	300	0
0	0.1702943	0.5323147	1.133423	1.909947748	20	110	300	0
0	-0.2419549	0.3349318	0.9888916	1.909947748	20	110	300	0
0	-0.6254173	-0.4907113	1.077881	1.909947748	20	110	300	0
0	-0.08494193	0.280451	0.9001465	1.909947748	20	110	300	0
0	0.2307273	0.6678434	0.8779297	1.909947748	20	110	300	0
0	1.154836	0.2743243	1.022339	1.909947748	20	110	300	1
0	-0.7125838	-0.1838683	0.9666748	1.909947748	20	110	300	0
0	-0.3521258	0.5081086	1.099976	1.909947748	20	110	300	0
0	-0.4797499	-0.0235186	0.9112549	1.909947748	20	110	300	0
0	-0.1186644	0.1296292	1.111206	1.909947748	20	110	300	0
0	0.007868808	0.7291836	1.06665	1.909947748	20	110	300	0
0	-0.704224	0.5203623	1.17749	1.909947748	20	110	300	0
0	-0.224272	0.1863367	1.011597	1.909947748	20	110	300	0
0	-0.551971	0.07509895	0.9000244	1.909947748	20	110	300	0
0	-0.2200316	-0.4433669	0.9112549	1.909947748	20	110	300	0
0	-0.4853688	0.3642913	0.9890137	1.909947748	20	110	300	0
0	-0.3663143	0.2067357	1.144531	1.909947748	20	110	300	0
0	-0.3503674	-0.2734971	1.066772	1.909947748	20	110	300	0
0	-0.7486691	-0.2107344	0.8778076	1.909947748	20	110	300	0
0	-1.190767	0.2353964	1.44458	1.14593469	20	210	500	1
0	-0.1178036	-0.01788653	1	1.14593469	20	210	500	0
0	0.379206	0.3010823	1.122192	1.14593469	20	210	500	0
0	-0.2907306	-0.1552593	1.044189	1.14593469	20	210	500	0
0	-0.2403704	0.7498214	1.033447	1.14593469	20	210	500	1
0	-0.5544469	0.2317874	0.9777832	1.14593469	20	210	500	1
0	-0.3743456	-0.01990431	1.044189	1.14593469	20	210	500	0
0	-0.1867617	-0.1808999	1.077881	1.14593469	20	210	500	0
0	-0.5036894	-0.8304634	1.044556	1.14593469	20	210	500	1
0	-0.5296845	-0.4712335	0.9333496	1.14593469	20	210	500	1
0	0.1140105	-0.9624764	0.9780273	1.14593469	20	210	500	1
0	-1.099604	0.2202694	0.9111328	1.14593469	20	210	500	1
0	-0.2957826	0.5621746	1.088867	1.14593469	20	210	500	1
0	-0.8093219	0.503256	1.166748	1.14593469	20	210	500	1
0	0.02931893	-0.1733362	1.044434	1.14593469	20	210	500	0
0	-0.2289934	-0.1250075	1.10022	1.14593469	20	210	500	0
0	-0.5053244	0.08273534	1.144531	1.14593469	20	210	500	0
0	0.2232864	-0.3164894	1.077881	1.14593469	20	210	500	0
0	-1.312745	0.05538518	1.144531	1.14593469	20	210	500	1
0	0.8727656	0.7080083	1.455444	1.14593469	20	210	500	1
0	-1.211992	-0.3380413	1.122437	5.731967965	25	270	100	0
0	-0.05006218	0.8543211	0.8555908	5.731967965	25	270	100	0
0	2.079174	0.2900664	1.044434	5.731967965	25	270	100	0
0	0.8052921	0.6129363	0.9333496	5.731967965	25	270	100	0
0	-0.3835144	0.4168407	0.8225098	5.731967965	25	270	100	0
0	1.089499	0.1791368	0.9890137	5.731967965	25	270	100	0
0	0.3820458	0.7770769	0.7445068	5.731967965	25	270	100	0
0	-0.5350819	0.5716401	0.7889404	5.731967965	25	270	100	0
0	-0.1372776	0.261696	0.7556152	5.731967965	25	270	100	0
0	1.373463	0.1440177	1.033569	5.731967965	25	270	100	0
0	-1.77006	-0.3058279	0.8115234	5.731967965	25	270	100	0
0	-0.4088936	-0.1341704	0.7556152	5.731967965	25	270	100	0
0	-0.9502201	0.4261257	0.8223877	5.731967965	25	270	100	0
0	-1.297171	0.4454334	0.72229	5.731967965	25	270	100	0
0	1.715364	0.05595291	0.8779297	5.731967965	25	270	100	0
0	0.1131725	0.3820612	0.8666992	5.731967965	25	270	100	0
0	0.34548	0.2733977	1.055664	5.731967965	25	270	100	0
0	-1.855555	-0.8402332	0.7556152	5.731967965	25	270	100	0
0	-1.17222	0.03426402	0.8999023	5.731967965	25	270	100	0
0	-0.9832745	0.635814	0.7553711	5.731967965	25	270	100	0
0	-0.6535645	0.3637533	0.9000244	1.909947748	25	310	300	0
0	-0.3350556	0.6469452	1.033325	1.909947748	25	310	300	0
0	0.186028	0.5281117	1.177856	1.909947748	25	310	300	0
0	-0.8601079	0.3480861	0.8666992	1.909947748	25	310	300	0
0	-0.3272632	0.01411729	1.16687	1.909947748	25	310	300	0
0	0.0485417	0.5221967	1.233521	1.909947748	25	310	300	0
0	-0.3452621	-0.6161358	1.055664	1.909947748	25	310	300	0
0	0.8631257	-0.2099131	1.133423	1.909947748	25	310	300	0
0	-1.56106	1.080026	1.122314	1.909947748	25	310	300	1
0	-1.633126	0.9730683	1.188843	1.909947748	25	310	300	1
0	-0.6301891	-0.06449941	1.111328	1.909947748	25	310	300	0
0	-0.6616766	-0.6920315	1.15564	1.909947748	25	310	300	1
0	-0.6940213	0.2493018	1.255737	1.909947748	25	310	300	0
0	-0.2986165	0.1520239	1.133301	1.909947748	25	310	300	0
0	-0.3077803	-0.5551284	1.044434	1.909947748	25	310	300	0
0	-1.348945	0.3320196	1.111206	1.909947748	25	310	300	1
0	-1.010559	-0.2167656	1.055664	1.909947748	25	310	300	1
0	0.04822069	-1.01348	1.044312	1.909947748	25	310	300	1
0	-0.007435577	0.1097098	1.077881	1.909947748	25	310	300	0
0	-0.3704472	0.29922	0.9112549	1.909947748	25	310	300	0
0	0.4228006	0.5719602	1.255737	1.14593469	25	330	500	1
0	-0.0290218	0.7446393	1.133423	1.14593469	25	330	500	1
0	-1.084148	0.3918174	1.37793	1.14593469	25	330	500	1
0	-0.4940656	0.6824489	1.011353	1.14593469	25	330	500	1
0	0.06828685	0.2298439	1.199951	1.14593469	25	330	500	0
0	-0.6395301	0.1153482	1.088867	1.14593469	25	330	500	1
0	0.08312128	-0.1378908	0.9669189	1.14593469	25	330	500	0
0	-0.6679907	0.2662371	1.177856	1.14593469	25	330	500	1
0	-0.7001914	0.05264044	1.366455	1.14593469	25	330	500	1
0	-1.200043	-0.2710288	1.067017	1.14593469	25	330	500	1
0	-0.1593703	0.9925774	0.9666748	1.14593469	25	330	500	1
0	-0.5643321	-0.1450254	1.222412	1.14593469	25	330	500	1
0	-0.9674068	-0.08235379	0.9890137	1.14593469	25	330	500	1
0	-0.470975	-0.4150694	0.9669189	1.14593469	25	330	500	1
0	-0.3795725	-0.4052607	1.099976	1.14593469	25	330	500	0
0	-0.3404194	0.1658453	1.099976	1.14593469	25	330	500	0
0	0.4805458	0.3343046	1.111572	1.14593469	25	330	500	1
0	0.1527334	-0.0983854	0.9001465	1.14593469	25	330	500	0
0	-0.3584023	-0.9815385	1.033447	1.14593469	25	330	500	1
0	0.02013775	-0.6118197	1.366455	1.14593469	25	330	500	1
0	1.111019	0.4159008	1.099976	5.731967965	30	90	100	0
0	-2.049612	-0.3071049	0.9666748	5.731967965	30	90	100	0
0	1.666437	-0.289391	0.888916	5.731967965	30	90	100	0
0	0.2398872	-0.132704	1.16687	5.731967965	30	90	100	0
0	-2.022987	0.392669	0.9110107	5.731967965	30	90	100	0
0	-1.567553	0.5848376	0.888916	5.731967965	30	90	100	0
0	2.028044	0.4635163	0.7335205	5.731967965	30	90	100	0
0	-0.2880726	0.4515415	0.7554932	5.731967965	30	90	100	0
0	0.6114559	0.5245137	0.8776855	5.731967965	30	90	100	0
0	-0.367815	-0.3876539	0.855835	5.731967965	30	90	100	0
0	-3.477345	0.5865081	0.833252	5.731967965	30	90	100	1
0	1.904448	-0.07132626	0.7668457	5.731967965	30	90	100	0
0	-1.951786	-0.2973941	0.8555908	5.731967965	30	90	100	0
0	1.195335	-0.4953507	0.7667236	5.731967965	30	90	100	0
0	-0.3628368	1.299503	0.8779297	5.731967965	30	90	100	0
0	1.262917	-0.4901886	0.9334717	5.731967965	30	90	100	0
0	-0.2667332	0.2525642	0.9223633	5.731967965	30	90	100	0
0	0.005300522	-0.8018627	0.8666992	5.731967965	30	90	100	0
0	-0.292738	-0.1701742	0.9333496	5.731967965	30	90	100	0
0	0.6075211	0.416371	0.7888184	5.731967965	30	90	100	0
0	-0.4850657	-1.343058	1.177734	1.909947748	30	190	300	1
0	-0.2705261	-0.9252104	1.100098	1.909947748	30	190	300	1
0	0.3359011	-0.4934998	1.177856	1.909947748	30	190	300	0
0	-0.1617629	-0.2649617	0.9443359	1.909947748	30	190	300	0
0	-0.6406775	-0.4367943	1.044556	1.909947748	30	190	300	0
0	-0.2119891	0.002510553	0.8890381	1.909947748	30	190	300	0
0	-0.4746228	-0.03658141	1.822388	1.909947748	30	190	300	0
0	0.02341638	-0.1577557	1.300049	1.909947748	30	190	300	0
0	0.01914462	-0.6687357	1.044434	1.909947748	30	190	300	0
0	-0.8007495	-0.3644989	1.144409	1.909947748	30	190	300	0
0	0.3203754	-0.2242831	1.255615	1.909947748	30	190	300	0
0	-1.108623	-0.5241699	1.01123	1.909947748	30	190	300	1
0	-0.4219844	0.7795681	0.9333496	1.909947748	30	190	300	0
0	-0.9590196	0.8339462	0.9888916	1.909947748	30	190	300	1
0	0.5334165	-0.754047	1.144409	1.909947748	30	190	300	0
0	-0.1516325	-0.05825037	1.033569	1.909947748	30	190	300	0
0	-0.5421056	-0.7534119	1.166626	1.909947748	30	190	300	0
0	-0.3736137	-0.7975137	1.022217	1.909947748	30	190	300	0
0	-0.9054379	-0.1290826	0.9666748	1.909947748	30	190	300	0
0	-0.4417115	0.9289023	0.9666748	1.909947748	30	190	300	1
0	1.088637	-0.1214352	1.000122	1.14593469	30	230	500	1
0	0.05576598	-0.5724828	1.044434	1.14593469	30	230	500	1
0	-0.7642213	-0.2773411	1.055542	1.14593469	30	230	500	1
0	-0.3353203	0.3884347	1.122192	1.14593469	30	230	500	0
0	0.5762927	0.1968322	1.044678	1.14593469	30	230	500	1
0	-0.4317896	0.3480626	1.61145	1.14593469	30	230	500	0
0	-0.04977151	0.3129876	1.100098	1.14593469	30	230	500	0
0	0.6236086	-0.410351	1.333374	1.14593469	30	230	500	1
0	-0.003190723	-0.1783734	1.033569	1.14593469	30	230	500	0
0	0.1417213	-0.8022137	1.366699	1.14593469	30	230	500	1
0	-0.7789099	0.1643723	1.278076	1.14593469	30	230	500	1
0	0.5461668	0.08314103	1.500122	1.14593469	30	230	500	0
0	0.2229659	1.267716	1.333374	1.14593469	30	230	500	1
0	0.02590056	0.5868564	1.300171	1.14593469	30	230	500	1
0	-0.6056935	-0.1887573	1.300049	1.14593469	30	230	500	1
0	-0.08718854	0.9813915	1.200073	1.14593469	30	230	500	1
0	0.4526456	0.2369268	1.300171	1.14593469	30	230	500	0
0	-0.7280095	-0.1252241	1.344727	1.14593469	30	230	500	1
0	-0.1656562	0.2024661	1.388916	1.14593469	30	230	500	0
0	-0.4071723	0.2439196	1.166748	1.14593469	30	230	500	0
0	-0.5278385	-0.7856454	1.000244	5.731967965	35	30	100	0
0	0.6604493	-1.64764	0.9666748	5.731967965	35	30	100	0
0	1.490099	-1.3846	0.8668213	5.731967965	35	30	100	0
0	0.1086103	0.5274875	1.244507	5.731967965	35	30	100	0
0	-2.030247	-0.7163515	0.911377	5.731967965	35	30	100	0
0	-0.1993189	-0.3091615	0.8890381	5.731967965	35	30	100	0
0	-0.712431	-0.4086269	0.9666748	5.731967965	35	30	100	0
0	-0.4830811	0.08835622	1.122437	5.731967965	35	30	100	0
0	-0.3391441	-1.142985	0.8891602	5.731967965	35	30	100	0
0	0.2236885	-0.4000774	0.9334717	5.731967965	35	30	100	0
0	0.4807683	-0.6760952	0.9221191	5.731967965	35	30	100	0
0	-0.2125201	-0.1671176	1.133545	5.731967965	35	30	100	0
0	0.4203825	0.6604746	1.122437	5.731967965	35	30	100	0
0	-1.484542	-0.09793326	1.133545	5.731967965	35	30	100	0
0	-0.4085227	-0.2892405	1.100098	5.731967965	35	30	100	0
0	-0.8708774	-0.6831673	1.188965	5.731967965	35	30	100	0
0	0.04775149	-0.3448637	1.066772	5.731967965	35	30	100	0
0	-1.390847	-0.2823943	1.022461	5.731967965	35	30	100	0
0	0.1604523	0.5515635	1.06665	5.731967965	35	30	100	0
0	0.2141984	-0.4635278	0.8555908	5.731967965	35	30	100	0
0	0.1922016	-0.3130248	1.28894	1.909947748	35	50	300	0
0	-0.6457389	0.05597722	1.066772	1.909947748	35	50	300	0
0	0.4583562	-0.8148765	1.233154	1.909947748	35	50	300	0
0	0.4438689	-0.02985326	1.278076	1.909947748	35	50	300	0
0	-0.4693628	-0.7058365	1.133545	1.909947748	35	50	300	0
0	1.392448	-0.530238	0.9556885	1.909947748	35	50	300	1
0	-0.1259738	-0.5916569	1.411133	1.909947748	35	50	300	0
0	-0.1240252	-0.08262412	0.9445801	1.909947748	35	50	300	0
0	-0.2748178	-0.3500417	1.166748	1.909947748	35	50	300	0
0	0.2174338	-0.509324	1.211304	1.909947748	35	50	300	0
0	-0.6339321	0.2292356	1.155518	1.909947748	35	50	300	0
0	0.2367658	-0.09880009	0.9667969	1.909947748	35	50	300	0
0	-0.7716138	0.5110365	1.111328	1.909947748	35	50	300	0
0	-0.2002669	0.0889374	1.100098	1.909947748	35	50	300	0
0	0.0278508	-0.9010315	1.189087	1.909947748	35	50	300	0
0	-0.6545568	0.07218673	1.000244	1.909947748	35	50	300	0
0	-0.5296553	0.2844278	1.111328	1.909947748	35	50	300	0
0	-0.0898231	0.05429514	1.144531	1.909947748	35	50	300	0
0	0.6829455	0.001650998	1.233398	1.909947748	35	50	300	0
0	-0.30586	-0.4776394	1.244751	1.909947748	35	50	300	0
0	-0.9818513	0.512652	1.222168	1.14593469	35	150	500	1
0	0.3484609	0.8919104	1.077515	1.14593469	35	150	500	1
0	-0.223239	1.544533	1.244629	1.14593469	35	150	500	1
0	0.8812335	1.202399	1.666748	1.14593469	35	150	500	1
0	-0.4219173	-0.3473182	1.33313	1.14593469	35	150	500	0
0	1.030007	-1.082013	1.588623	1.14593469	35	150	500	1
0	-0.6734862	1.053522	1.533325	1.14593469	35	150	500	1
0	-0.2528218	0.02233944	1.588989	1.14593469	35	150	500	0
0	-1.3986	-1.479517	1.56665	1.14593469	35	150	500	1
0	0.2837443	-1.346278	1.666626	1.14593469	35	150	500	1
0	-0.4659505	-0.5997214	1.466553	1.14593469	35	150	500	1
0	-0.2729481	-0.02784243	1.188599	1.14593469	35	150	500	0
0	-0.0606102	-0.6852363	1.178223	1.14593469	35	150	500	1
0	-0.1363786	-0.4271571	1.255615	1.14593469	35	150	500	0
0	-34.39014	-0.8773808	0.2889404	1.14593469	35	150	500	1
0	-0.7290702	-0.2039447	0.9886475	1.14593469	35	150	500	1
0	-0.8740466	-0.03609053	1.400269	1.14593469	35	150	500	1
0	0.1090541	1.03406	1.233398	1.14593469	35	150	500	1
0	-0.5156944	0.1564395	1.266724	1.14593469	35	150	500	0
0	-1.016323	-0.3755419	1.06665	1.14593469	35	150	500	1
1	-1.276008	-1.088706	0.7776489	5.731967965	10	50	100	0
1	-0.7115323	-0.2968223	0.7778015	5.731967965	10	50	100	0
1	-0.5617909	-0.4098677	1.400116	5.731967965	10	50	100	0
1	-0.2579537	-1.394797	0.6666565	5.731967965	10	50	100	0
1	-1.383345	-0.7791554	0.7000732	5.731967965	10	50	100	0
1	-0.2600054	0.4339076	0.7111206	5.731967965	10	50	100	0
1	-0.1459025	-0.7083099	0.6889038	5.731967965	10	50	100	0
1	-1.988079	-0.1845145	0.7667542	5.731967965	10	50	100	0
1	2.299664	-0.6526093	0.5999756	5.731967965	10	50	100	0
1	-1.708458	0.4264398	0.8110046	5.731967965	10	50	100	0
1	-1.757192	-0.07286656	0.9334106	5.731967965	10	50	100	0
1	-0.6555057	1.22041	0.6668091	5.731967965	10	50	100	0
1	-0.2874594	-1.211756	0.6333923	5.731967965	10	50	100	0
1	-1.071873	-0.3825186	0.7113037	5.731967965	10	50	100	0
1	-0.6161821	-0.5386151	0.6221924	5.731967965	10	50	100	0
1	-0.267995	-0.4553068	0.7666016	5.731967965	10	50	100	0
1	0.4734216	-0.621577	0.6222534	5.731967965	10	50	100	0
1	-0.5960553	-0.05708661	0.6333313	5.731967965	10	50	100	0
1	-0.8146154	-1.172978	0.555603	5.731967965	10	50	100	0
1	-0.5043939	-1.256149	0.6149597	5.731967965	10	50	100	0
1	0.1420907	0.4507679	1.044342	1.909947748	10	10	300	0
1	0.1857939	0.5393336	1.000031	1.909947748	10	10	300	0
1	-0.7991774	0.004006124	1.044495	1.909947748	10	10	300	0
1	-0.2452443	0.04844174	1.066833	1.909947748	10	10	300	0
1	-0.5971716	-0.2026801	1.022217	1.909947748	10	10	300	0
1	-0.3673631	0.3303485	0.9222412	1.909947748	10	10	300	0
1	0.9317476	0.2283896	0.8999329	1.909947748	10	10	300	1
1	-0.4624279	0.1063757	1.055511	1.909947748	10	10	300	0
1	-0.750554	0.07535809	0.9000854	1.909947748	10	10	300	0
1	-0.5404586	-0.01028332	1.500122	1.909947748	10	10	300	0
1	0.003271868	0.4447007	0.9565125	1.909947748	10	10	300	0
1	-0.1017715	0.2721807	0.9780884	1.909947748	10	10	300	0
1	0.05626003	0.2509769	1.411163	1.909947748	10	10	300	0
1	0.207147	0.04381155	0.9892273	1.909947748	10	10	300	0
1	0.8352599	0.3438576	0.8224182	1.909947748	10	10	300	0
1	-1.100496	-0.1683022	1.111206	1.909947748	10	10	300	1
1	-0.6162794	-0.1358746	0.9000549	1.909947748	10	10	300	0
1	0.4217339	0.2867063	0.9000854	1.909947748	10	10	300	0
1	0.02466743	0.1971437	1.067352	1.909947748	10	10	300	0
1	0.1190448	-0.6555162	1.244537	1.909947748	10	10	300	0
1	0.2484689	-0.2248258	1.066803	1.14593469	10	130	500	0
1	0.6155903	0.8871548	1.198792	1.14593469	10	130	500	1
1	0.2727109	-0.1616398	1.900391	1.14593469	10	130	500	0
1	-0.1588664	-0.1248937	1.021912	1.14593469	10	130	500	0
1	0.2564872	-0.4200844	1.022614	1.14593469	10	130	500	0
1	-0.3631294	0.5779479	1.144836	1.14593469	10	130	500	1
1	-0.2756721	-0.4863175	1.255676	1.14593469	10	130	500	0
