PersonID	x	y	Time	Width	Distance	Error
3	-0.1025621	-0.8852374	1.266785	1	30	1
3	-0.03758871	-0.4409829	2.31134	1	30	0
3	-0.9651044	0.5123259	1.189148	1	30	1
3	-0.3298274	-0.02183841	1.255432	1	30	0
3	-0.1265622	0.02548879	1.200073	1	30	0
3	-2.567235	0.09793077	1.722717	1	30	1
3	0.866257	-0.2889222	1.499878	1	30	1
3	-0.1805314	0.04180005	1.177734	1	30	0
3	-0.110676	0.4934902	1.166626	1	30	1
3	-1.158471	-0.06813745	1.411255	1	30	1
3	-0.6883276	0.5846375	1.466919	1	30	1
3	-0.5687733	0.2077565	2.011169	1	30	1
3	-0.8775285	0.1154966	1.377869	1	30	1
3	-0.04587677	0.4005663	1.111206	1	30	0
3	-0.396901	-0.4611693	1.255615	1	30	1
3	-0.002869742	-1.113155	1.166748	1	30	1
3	-0.6530617	0.3155349	1.111084	1	30	1
3	0.2256605	-0.1651952	1.477966	1	30	0
3	0.9107006	0.06502987	1.455261	1	30	1
3	-0.2026155	-0.2040763	1.878082	1	35	0
3	-0.04156429	0.3631316	1.799927	1	35	0
3	-0.3257424	-0.1327718	2.444458	1	35	0
3	-0.4228835	-0.1329143	1.377869	1	35	0
3	0.6038498	-0.9611686	1.299866	1	35	1
3	-0.4555425	0.354955	1.222534	1	35	1
3	-0.04402944	-0.2619656	1.19989	1	35	0
3	-0.07108448	0.1618821	1.422394	1	35	0
3	-0.1858737	0.07061979	1.356262	1	35	0
3	-0.6610186	-0.1279457	1.232819	1	35	1
3	-0.2723646	0.06294106	0.944458	1	35	0
3	-0.08737756	-0.2019956	1.066711	1	35	0
3	-0.8675921	-0.03470711	1.544556	1	35	1
3	-0.4323734	0.2917332	1.566681	1	35	1
3	0.1253015	-0.860296	1.222626	1	35	1
3	-1.187274	-0.5300007	1.344055	1	35	1
3	0.5136434	-0.2634337	1.577942	1	35	1
3	-0.4930557	-0.2998624	1.378021	1	35	1
3	-0.0690921	-0.029193	1.45575	1	35	0
3	-0.2635095	0.8414706	1.188751	1	35	1
3	-0.1433734	0.2969254	1.544495	1	40	0
3	-0.128912	-0.3475907	1.444397	1	40	0
3	-1.318158	-0.3290454	1.477966	1	40	1
3	-0.3784458	-0.0142945	1.822144	1	40	0
3	-1.030052	0.22712	1.622559	1	40	1
3	-0.3006072	0.5649849	1.288879	1	40	1
3	-0.4585191	-0.2900939	1.266663	1	40	1
3	-0.6630884	0.4532888	1.478027	1	40	1
3	-0.7493277	0.478687	1.222168	1	40	1
3	0.8551524	0.2277687	1.311707	1	40	1
3	0.3598574	0.2666079	1.221741	1	40	0
3	0.1211257	0.04866768	1.377808	1	40	0
3	-0.3584291	0.1452502	1.255493	1	40	0
3	-2.214639	-0.6229029	1.400085	1	40	1
3	-0.1049168	-0.31371	1.477966	1	40	0
3	-0.1127149	0.8717019	1.100098	1	40	1
3	-0.4998085	-0.20611	1.444641	1	40	1
3	-0.5838002	0.1683973	1.522339	1	40	1
3	0.2952531	-0.4095825	1.499939	1	40	1
3	0.07518601	0.04630678	1.722412	1	40	0
3	0.2495546	0.2512539	1.07782	1.5	30	0
3	-0.2004662	-0.000511293	1.111145	1.5	30	0
3	0.1828489	0.2141812	0.9559937	1.5	30	0
3	-0.5226888	-0.3842288	1.288635	1.5	30	0
3	-0.9629241	0.561931	1.211182	1.5	30	1
3	0.263039	0.3182276	1.878021	1.5	30	0
3	0.1544072	0.2545646	1.38913	1.5	30	0
3	0.626949	0.3487996	1.077576	1.5	30	0
3	-0.5202705	0.2307459	0.9555054	1.5	30	0
3	0.704428	0.3285354	0.9778442	1.5	30	1
3	0.1861925	0.3526166	1.033478	1.5	30	0
3	0.3249226	0.2379293	1.133392	1.5	30	0
3	0.1498812	0.1567118	1.144501	1.5	30	0
3	-0.449456	0.3226741	1.533447	1.5	30	0
3	-0.04043438	0.02593686	1.022278	1.5	30	0
3	-0.221089	0.0519315	0.9778442	1.5	30	0
3	-1.228042	-0.1847011	1.055725	1.5	30	1
3	0.7965062	0.3362582	1.199951	1.5	30	1
3	-0.0256892	0.5197767	1.122864	1.5	30	0
3	0.317289	0.5405802	1.599365	1.5	30	0
3	-0.1000804	0.1722881	1.011108	1.5	35	0
3	-0.2349675	-0.04013324	1.255798	1.5	35	0
3	-0.768892	0.3399469	1.255432	1.5	35	1
3	-0.7186713	0.7389371	1.311462	1.5	35	1
3	-0.01829353	-0.01633674	1.333282	1.5	35	0
3	-0.03904257	0.1382221	1.588959	1.5	35	0
3	-0.958389	0.425892	1.211426	1.5	35	1
3	0.006987145	0.1061751	1.155334	1.5	35	0
3	-0.006019734	0.04203196	1.088837	1.5	35	0
3	-0.5443442	0.1926571	1.433533	1.5	35	0
3	-0.5314158	-0.1290819	1.833466	1.5	35	0
3	-0.09792127	0.1447912	1.322266	1.5	35	0
3	0.2941613	-0.2716835	0.9000549	1.5	35	0
3	-0.8095807	-0.49104	1.267334	1.5	35	1
3	-0.7968791	0.1947078	0.9661865	1.5	35	1
3	-0.3840151	0.1811696	1.57785	1.5	35	0
3	-0.05745099	-0.3301155	1.255768	1.5	35	0
3	0.2925909	-0.6312956	1.266541	1.5	35	0
3	-0.141237	-0.01140322	1.055511	1.5	35	0
3	0.1898472	0.9531557	1.122284	1.5	35	1
3	-0.06283243	0.3716762	1.333282	1.5	40	0
3	0.1782837	-0.2078375	1.267181	1.5	40	0
3	0.2503026	0.4177178	1.322205	1.5	40	0
3	-0.03924637	-0.2349624	1.322296	1.5	40	0
3	-0.5453953	0.4436289	1.189026	1.5	40	0
3	-0.4531358	0.08449177	1.24469	1.5	40	0
3	-0.4969441	0.08678839	1.355438	1.5	40	0
3	-0.6042153	-0.8666031	1.388855	1.5	40	1
3	-0.1100931	0.2510218	1.333588	1.5	40	0
3	-0.01660251	-0.2272188	1.733429	1.5	40	0
3	-0.4664074	-0.6841872	1.477753	1.5	40	1
3	0.08056496	0.3442764	1.522369	1.5	40	0
3	0.2299559	-0.1992593	1.033997	1.5	40	0
3	-0.1641579	-0.02700606	1.210541	1.5	40	0
3	-0.01695023	0.3609186	0.9668274	1.5	40	0
3	-0.5943847	0.3538335	1.42215	1.5	40	0
3	0.2637482	0.5516216	1.255646	1.5	40	0
3	0.003243788	-0.3494048	1.233429	1.5	40	0
3	-0.8063568	-0.4622482	1.355713	1.5	40	1
3	-0.1834334	0.3641566	1.177856	1.5	40	0
3	0.05625921	0.3537108	2.011597	2	30	0
3	-0.640653	0.4233665	1.2332	2	30	0
3	0.08910387	-0.4455083	0.9775696	2	30	0
3	-0.2953847	-0.8181257	1.077942	2	30	0
3	-0.5435875	-0.2320409	1.05542	2	30	0
3	0.2089857	0.4934934	1.000122	2	30	0
3	-0.6392049	-1.056059	0.8778381	2	30	1
3	-0.5532466	0.4282716	1.133423	2	30	0
3	0.1205355	-0.1453077	0.9889221	2	30	0
3	-0.5008929	0.300148	1.088959	2	30	0
3	-0.08386186	0.4464884	1.044586	2	30	0
3	1.384696	0.6750566	0.888916	2	30	1
3	-0.3628401	1.085917	1.08905	2	30	1
3	0.9802391	0.6122749	2.199982	2	30	1
3	-0.9504446	-0.1589973	1.100128	2	30	0
3	-0.4578158	0.6082334	1.266541	2	30	0
3	-1.093461	-0.4879266	0.9667358	2	30	1
3	0.7913288	0.0750931	0.9112854	2	30	0
3	-0.1788653	-1.47216	1.000122	2	30	1
3	0.3743553	-0.9217541	1.222229	2	30	0
3	-0.07862089	0.2191028	0.8556061	2	35	0
3	-1.281349	-0.03464448	0.9668732	2	35	1
3	-0.4718229	0.1136539	0.8888245	2	35	0
3	-0.6384721	0.61738	1.022461	2	35	0
3	-0.5267368	0.1303706	1	2	35	0
3	-1.367789	0.5819734	0.9896088	2	35	1
3	0.1369232	0.348141	0.855072	2	35	0
3	-0.07816762	-0.5712405	0.9889526	2	35	0
3	0.402615	-0.05319719	0.8777618	2	35	0
3	-0.1013377	-0.4058858	0.9667664	2	35	0
3	-0.270625	0.2430436	0.7445831	2	35	0
3	0.7471368	-0.3004692	0.8666534	2	35	0
3	0.2068836	0.1775122	0.9665833	2	35	0
3	0.05773081	0.3409248	0.8665619	2	35	0
3	-0.9393124	-0.07839187	0.8668518	2	35	0
3	-0.3787353	-0.4432838	0.9777679	2	35	0
3	-0.4602146	0.5549471	0.9224548	2	35	0
3	-0.480426	0.05288199	0.888916	2	35	0
3	-0.409501	-0.2744602	1.55574	2	35	0
3	-0.340233	0.1435025	1.088852	2	35	0
3	0.1380837	-0.4034267	1.06665	2	40	0
3	-0.002814738	0.3463627	1.600143	2	40	0
3	-1.225011	0.8595416	1.144623	2	40	1
3	-0.4303658	0.891255	1.222137	2	40	0
3	-0.1943938	0.7751108	1.066589	2	40	0
3	-0.7285286	0.2131416	1.122421	2	40	0
3	0.1849281	0.06357668	1.233444	2	40	0
3	-0.1621038	-0.129651	1.122391	2	40	0
3	-1.470992	0.06804547	0.9662933	2	40	1
3	-0.4333629	0.0560641	1.07782	2	40	0
3	-0.03032366	-0.1229368	1.089142	2	40	0
3	0.08986925	0.3770751	1.011078	2	40	0
3	-0.3861365	-0.2256415	0.9446716	2	40	0
3	-1.232198	0.2372534	1.766876	2	40	1
3	-1.342537	-0.4094356	1.033386	2	40	1
3	-0.9811316	-0.5245466	1.15535	2	40	1
3	-0.3131657	0.6251107	0.978653	2	40	0
3	-3.010238	0.1818623	1.388428	2	40	1
3	-0.8597947	0.5386047	1.233307	2	40	1
3	-0.1458737	-0.04408709	1.233612	2	40	0
3	-0.3625239	0.3323807	1.111092	2.5	30	0
3	0.07564064	-0.4805916	1.022095	2.5	30	0
3	0.1514289	0.07437442	1.077888	2.5	30	0
3	-0.1144973	0.182901	1.011169	2.5	30	0
3	0.09839233	-0.1947856	1.077888	2.5	30	0
3	-0.3872711	0.4202091	2.177826	2.5	30	0
3	-1.155277	-0.4481374	1.022408	2.5	30	0
3	0.1774087	-0.4171526	1.033264	2.5	30	0
3	0.2625563	-0.005919094	1.133392	2.5	30	0
3	1.003318	-0.2910087	0.8337936	2.5	30	0
3	0.07914281	-0.2779786	0.999855	2.5	30	0
3	-1.290841	0.1394706	1.077728	2.5	30	1
3	-0.8223798	-0.5264801	1.111084	2.5	30	0
3	-0.8241113	-0.1224368	1.088898	2.5	30	0
3	0.2625032	0.3484466	1.211266	2.5	30	0
3	0.07610767	-0.1119165	1.033302	2.5	30	0
3	-0.2669874	0.1870799	0.9446487	2.5	30	0
3	-1.23368	0.0203747	1.066238	2.5	30	0
3	-0.4842838	0.2155766	1.000023	2.5	30	0
3	-0.6021139	0.3292882	1.033714	2.5	30	0
3	-0.2238177	0.2686107	1.044525	2.5	35	0
3	0.05759559	-0.631225	1.26693	2.5	35	0
3	-0.5371637	0.1767699	1.13324	2.5	35	0
3	-0.200733	-0.02638028	1.055588	2.5	35	0
3	-0.3042555	-0.09253938	1.077835	2.5	35	0
3	-0.9365345	-0.2402507	1.066765	2.5	35	0
3	-0.3882344	0.4819361	0.9888306	2.5	35	0
3	-0.06017651	-0.5434651	1.000168	2.5	35	0
3	-0.3089424	-0.3945203	1.066864	2.5	35	0
3	-0.9966978	0.2054935	1.066635	2.5	35	0
3	0.8824021	-0.153185	1.111084	2.5	35	0
3	-0.2085921	0.0126418	1.100128	2.5	35	0
3	-0.3486007	-0.362726	1.11113	2.5	35	0
3	-0.2902186	-0.2379395	1.066742	2.5	35	0
3	-0.2040739	0.7000854	1.0224	2.5	35	0
3	-0.5180329	0.01396495	1.011032	2.5	35	0
3	-0.4512537	0.5050955	1.022415	2.5	35	0
3	-0.5100886	-0.6655528	1.177826	2.5	35	0
3	-0.1680211	0.2149007	1.011826	2.5	35	0
3	0.5852714	0.1388336	1.054855	2.5	35	0
3	0.7492601	0.2381572	1.589111	2.5	40	0
3	-0.5073777	0.2228369	1.21106	2.5	40	0
3	0.5176346	0.3591599	1.266769	2.5	40	0
3	0.08745021	-0.9307766	1.044792	2.5	40	0
3	0.8004143	0.1547194	1.099831	2.5	40	0
3	-0.2392706	-0.3562057	1.111015	2.5	40	0
3	0.2135048	-0.08741066	1.177681	2.5	40	0
3	-0.7890491	0.2774394	1.311539	2.5	40	0
3	0.5349037	-0.4444579	1.022163	2.5	40	0
3	0.02590161	-0.05248677	1.16671	2.5	40	0
3	-0.03490913	-0.03809986	1.111115	2.5	40	0
3	0.07134397	0.5041153	1.055618	2.5	40	0
3	-0.3483701	-0.2166985	0.9779129	2.5	40	0
3	-0.4468372	0.02477933	0.9444122	2.5	40	0
3	-0.3422085	-0.1510608	0.98909	2.5	40	0
3	0.07897773	-0.6008628	1.177864	2.5	40	0
3	0.537266	0.1067797	1.133347	2.5	40	0
3	-0.1425873	-0.7436557	0.9888992	2.5	40	0
3	-0.3790016	0.5040411	0.9892197	2.5	40	0
3	0.1058247	0.2911491	1.155327	2.5	40	0
3	-0.1727912	0.1726606	0.9667816	3	30	0
3	0.6103415	0.589147	1.111191	3	30	0
3	-0.2713329	0.4127455	1.122208	3	30	0
3	-1.035334	-1.307076	0.9779053	3	30	1
3	0.398711	0.6858912	0.8666077	3	30	0
3	0.708793	-0.7495446	1.000122	3	30	0
3	0.1024371	0.8168835	0.8444061	3	30	0
3	-0.7028172	0.9435244	1.111084	3	30	0
3	-0.5902278	0.7158996	0.8560181	3	30	0
3	-0.1098605	0.3770202	0.9109192	3	30	0
3	0.4865922	-0.152374	0.8331604	3	30	0
3	-0.3701431	-0.503509	0.9559326	3	30	0
3	-0.1494156	-0.1304399	0.9221954	3	30	0
3	-0.1950289	0.5346209	0.9555817	3	30	0
3	0.6575499	0.9556979	0.9667664	3	30	0
3	-0.119916	-0.6612606	1.099976	3	30	0
3	-0.3880114	0.3832926	0.9778748	3	30	0
3	0.2688327	-0.5236876	1.200119	3	30	0
3	-1.255506	0.09467839	0.9444885	3	30	0
3	-0.04290817	-0.03923001	0.9109192	3	30	0
3	-0.7032163	0.1427712	1.033127	3	35	0
3	-0.1983051	-0.1342316	1.211426	3	35	0
3	0.08495294	1.445087	0.9666748	3	35	0
3	0.3312525	-0.9928193	1.16658	3	35	0
3	0.3961882	-0.2303887	0.989212	3	35	0
3	-0.9316764	-0.7945678	1.055466	3	35	0
3	0.2470808	1.618035	0.8891296	3	35	1
3	0.09349161	-0.2020117	1.111008	3	35	0
3	-0.1121915	-0.4110138	0.9667358	3	35	0
3	-0.4410776	-0.04571474	1.022583	3	35	0
3	-0.03870119	0.1013573	0.9553986	3	35	0
3	-0.390028	-0.6613305	0.8441162	3	35	0
3	-0.3181371	-0.1744456	0.8777161	3	35	0
3	0.4015447	-0.2741142	0.9780731	3	35	0
3	0.2798855	0.4334326	0.911438	3	35	0
3	-1.393626	-0.6770606	1.355499	3	35	1
3	-0.1819342	0.6993265	1.155563	3	35	0
3	-1.288635	0.2759513	0.9777069	3	35	0
3	0.1742557	-0.4955268	1.166962	3	35	0
3	-0.01901091	-0.2516721	1.144394	3	35	0
3	0.9661781	-0.08792059	1.39978	3	40	0
3	-0.6314789	0.3216216	1.17804	3	40	0
3	-1.256638	-0.7263	1.089005	3	40	0
3	-0.06725599	-0.2841494	1.111252	3	40	0
3	-0.2838086	-0.27577	1.144485	3	40	0
3	0.16931	0.3342769	1.07785	3	40	0
3	-0.9699178	-0.3521068	0.9777679	3	40	0
3	0.63771	-0.803654	1.088959	3	40	0
3	-1.263119	0.5218128	1.022385	3	40	0
3	1.044321	-0.04248692	1.055588	3	40	0
3	0.4049192	-0.04453311	0.9220581	3	40	0
3	0.9353121	0.6856179	0.9779663	3	40	0
3	1.028707	-0.1853499	0.9665985	3	40	0
3	-1.16592	0.5319559	1.15567	3	40	0
3	-0.2239593	-0.4133273	1.055649	3	40	0
3	0.2314479	-0.282724	0.9556427	3	40	0
3	-0.5392866	-0.1612303	1.011215	3	40	0
3	-0.2046753	0.2719684	1.0224	3	40	0
3	-0.08956401	0.1168782	0.9555969	3	40	0
3	-0.9006068	0.2219421	1.088791	3	40	0
3	-0.4338388	0.8672141	0.844696	3.5	30	0
3	0.2101313	-0.114917	0.8440552	3.5	30	0
3	-0.2143849	0.000428668	0.8664856	3.5	30	0
3	1.367787	-0.02491166	0.8555908	3.5	30	0
3	-0.4288543	0.1544498	0.9004211	3.5	30	0
3	-1.379416	-1.256891	0.8334961	3.5	30	1
3	-0.01840068	1.432796	0.7888794	3.5	30	0
3	-0.9226686	0.3397114	0.9445801	3.5	30	0
3	0.2418421	-0.7371572	0.7999268	3.5	30	0
3	0.362865	-0.5682986	0.844635	3.5	30	0
3	1.303008	0.1465956	0.7113953	3.5	30	0
3	0.2466975	-0.7637753	0.7774658	3.5	30	0
3	0.1618693	-1.361122	0.8555603	3.5	30	0
3	1.040116	1.318231	0.7999573	3.5	30	0
3	0.5043712	-0.6530435	0.8223877	3.5	30	0
3	-0.94414	0.4298522	0.9554443	3.5	30	0
3	-0.661579	-0.2276544	1.022369	3.5	30	0
3	1.927945	-0.0891209	0.7890015	3.5	30	1
3	-0.04298099	1.278097	1.077911	3.5	30	0
3	1.876873	-0.4280202	0.9554749	3.5	30	1
3	0.7429774	0.4709235	1.044525	3.5	35	0
3	-0.5849928	-0.7788285	1.077972	3.5	35	0
3	-0.2378834	0.7847502	1.011322	3.5	35	0
3	0.6097358	-1.65213	0.9108887	3.5	35	1
3	-0.808989	1.545932	0.9111938	3.5	35	0
3	0.3215584	0.4286812	1.011078	3.5	35	0
3	-1.128518	-0.9183496	0.9444275	3.5	35	0
3	1.609587	0.2381257	0.8666992	3.5	35	0
3	0.3726651	-0.4577395	1.011078	3.5	35	0
3	0.5446313	-0.2535027	0.9113159	3.5	35	0
3	1.121332	-0.07812306	0.8559265	3.5	35	0
3	1.392409	0.2306528	1.088684	3.5	35	0
3	0.4809768	-0.8743029	0.9000549	3.5	35	0
3	-0.5062615	0.681316	1.100067	3.5	35	0
3	-0.08600414	-0.3764547	0.8112793	3.5	35	0
3	0.1221918	0.7413717	0.9332886	3.5	35	0
3	-0.2258001	-0.8929437	0.8890991	3.5	35	0
3	-0.7663831	0.5210424	0.9555359	3.5	35	0
3	-0.003197419	-0.2773694	0.9111328	3.5	35	0
3	0.06775589	0.2896208	0.9554138	3.5	35	0
3	-0.4980966	0.6376211	1.188354	3.5	40	0
3	-0.4471175	0.366055	0.8890686	3.5	40	0
3	-1.124879	1.259601	0.9999084	3.5	40	0
3	1.02696	-0.3180292	1.01123	3.5	40	0
3	-1.191026	0.7767173	0.9666748	3.5	40	0
3	-0.9784939	-0.06383418	0.9889526	3.5	40	0
3	0.802672	0.05873288	1.067078	3.5	40	0
3	0.3126961	-0.4922353	0.977417	3.5	40	0
3	0.07308646	-0.5668127	0.9556885	3.5	40	0
3	0.2161682	-0.5482146	1.011353	3.5	40	0
3	-0.4776859	1.024526	1.044373	3.5	40	0
3	-1.426235	-1.013959	0.8333435	3.5	40	0
3	0.4478808	-1.190452	1.066803	3.5	40	0
3	-1.328535	0.3888704	1.055573	3.5	40	0
3	0.06711417	0.8282987	1.055664	3.5	40	0
3	-1.098436	0.5599111	0.9999084	3.5	40	0
3	-0.7542558	-0.9895284	1.344604	3.5	40	0
3	-2.665411	1.15403	1.066589	3.5	40	1
3	-1.044804	0.4491805	1.033447	3.5	40	0
3	0.3913179	-0.7256506	0.9888611	3.5	40	0
3	-0.4753198	-0.08259432	0.6223145	4	30	0
3	-1.254069	-0.4287809	0.9889832	4	30	0
3	0.4091003	-0.1591745	0.8555603	4	30	0
3	-26.48722	1.290084	0.1333008	4	30	1
3	0.6069441	0.2145062	1.455109	4	30	0
3	-0.03355644	-0.5524471	1.200134	4	30	0
3	-0.02342657	0.2290207	1.189392	4	30	0
3	0.3285035	-0.2317846	0.8563843	4	30	0
3	-0.9806635	0.4526857	0.8769226	4	30	0
3	1.170924	-0.4501251	0.9111633	4	30	0
3	-0.9986898	-1.111469	0.911377	4	30	0
3	0.7267073	-0.2592778	0.8888855	4	30	0
3	0.07069156	-0.5820789	0.7889709	4	30	0
3	1.030708	1.398482	0.8998108	4	30	0
3	-0.4823354	0.4285221	0.9447327	4	30	0
3	-0.3895691	1.232583	0.9778748	4	30	0
3	-1.469949	-0.503688	0.9778137	4	30	0
3	0.09679949	-0.9240239	0.8000183	4	30	0
3	-0.4550025	-0.6921441	1.055664	4	30	0
3	-2.003246	-1.043376	0.944397	4	30	1
3	1.006084	0.148888	0.9555359	4	35	0
3	-0.1722814	-1.275457	1.078033	4	35	0
3	-1.517681	0.4798059	0.9666443	4	35	0
3	0.5744867	-1.122324	0.9112854	4	35	0
3	0.04021359	0.1729339	0.9666748	4	35	0
3	1.357782	-0.1681181	0.9222107	4	35	0
3	-1.240422	-1.195964	1.14444	4	35	0
3	1.056234	-0.9514292	0.8778992	4	35	0
3	0.7943837	1.414879	0.7445679	4	35	0
3	0.1960363	-0.0491406	1.088898	4	35	0
3	-0.6236475	0.4910022	0.8555298	4	35	0
3	1.023564	0.9579198	0.9000854	4	35	0
3	1.53524	-0.06451527	0.7667847	4	35	0
3	0.5369461	1.266416	0.944519	4	35	0
3	0.8869449	0.09212264	0.9333801	4	35	0
3	0.9321285	-0.6432978	0.8776855	4	35	0
3	-1.633587	-0.4235759	1.000916	4	35	0
3	0.02207628	0.3914731	1.043457	4	35	0
3	0.2753191	-1.110449	1.066925	4	35	0
3	-0.824712	1.126781	0.9998474	4	35	0
3	-0.5206845	0.2330982	0.955719	4	40	0
3	-0.08055889	0.2497876	1.044373	4	40	0
3	-0.2770639	0.4586062	1.022339	4	40	0
3	0.0123371	-1.240595	0.9667664	4	40	0
3	-0.6871021	-0.1709671	0.9668579	4	40	0
3	1.042192	-0.4457155	0.822113	4	40	0
3	1.275454	-1.02691	0.8332825	4	40	0
3	0.401889	-0.6810822	1.011353	4	40	0
3	-0.9298918	0.3598412	1.022186	4	40	0
3	-0.1592121	0.3310175	0.9556885	4	40	0
3	-0.6591219	0.3476631	1.377686	4	40	0
3	-0.02827909	0.1779345	0.9334412	4	40	0
3	-0.01191278	0.3064328	1.13327	4	40	0
3	-0.09478773	0.1383268	0.8551331	4	40	0
3	-0.05480377	-0.5505235	0.8890991	4	40	0
3	1.221125	-0.5929285	0.8557129	4	40	0
3	-0.9288953	-0.5347778	0.9671631	4	40	0
3	0.3081498	1.146283	0.922821	4	40	0
3	-0.6969637	1.012034	0.8883667	4	40	0
3	2.072387	-0.08604932	1.133514	4	40	1
3	0.184532	1.791527	0.8668823	4.5	30	0
3	1.477341	-0.2365573	0.7333374	4.5	30	0
3	0.345535	-1.562782	0.7443848	4.5	30	0
3	0.03150434	-0.8063294	0.8556519	4.5	30	0
3	-0.2470788	1.144735	0.7443848	4.5	30	0
3	0.3557547	0.4067993	0.8221436	4.5	30	0
3	-0.4864956	-0.4997442	0.8556519	4.5	30	0
3	-0.3159057	-0.4114661	0.7445068	4.5	30	0
3	3.343797	-0.04757982	0.6998901	4.5	30	1
3	-1.293033	0.02388021	0.8334351	4.5	30	0
3	1.511538	-0.319321	0.7334595	4.5	30	0
3	-0.5712504	-1.84824	0.6779175	4.5	30	0
3	0.7378626	-0.8429347	0.6889038	4.5	30	0
3	-0.09868528	0.05639157	0.666748	4.5	30	0
3	-0.6900297	-0.3294744	0.6444702	4.5	30	0
3	-0.2061177	0.7144961	0.8778076	4.5	30	0
3	-1.31762	-0.3522077	0.6445313	4.5	30	0
3	0.6401488	-0.824739	0.7109375	4.5	30	0
3	-0.8237175	1.09249	0.6890869	4.5	30	0
3	3.684621	-2.276079	0.6555786	4.5	30	1
3	-2.058913	-0.5644642	0.7103882	4.5	35	0
3	-0.8624237	0.3133976	0.9112549	4.5	35	0
3	2.875558	-1.301784	0.944397	4.5	35	1
3	-0.09655667	-0.5133983	0.967041	4.5	35	0
3	0.5335063	0.2933753	0.8889771	4.5	35	0
3	-0.5428295	-0.3970523	0.9998779	4.5	35	0
3	-0.5222819	0.5991213	0.81073	4.5	35	0
3	1.131472	-0.8856554	0.8670044	4.5	35	0
3	-0.4012112	0.1964458	1.044678	4.5	35	0
3	0.7832729	0.1590571	0.7556152	4.5	35	0
3	1.223065	-0.3237444	0.9109497	4.5	35	0
3	0.04163413	0.2180769	1.000122	4.5	35	0
3	1.052751	-0.9201967	0.7445068	4.5	35	0
3	0.7813661	0.145565	0.8556519	4.5	35	0
3	0.8728029	-1.007921	0.7556763	4.5	35	0
3	-0.4105021	-0.4683127	0.7554932	4.5	35	0
3	0.6821369	-1.806222	0.8779297	4.5	35	0
3	1.109296	0.4587283	1	4.5	35	0
3	0.09869277	1.380106	0.9000244	4.5	35	0
3	-0.1641998	-0.4550876	0.7556763	4.5	35	0
3	1.667241	0.8765048	0.8774414	4.5	40	0
3	-1.320235	1.385508	1.022095	4.5	40	0
3	-1.286285	1.583817	0.7669067	4.5	40	0
3	-1.517031	0.6343009	0.8338013	4.5	40	0
3	2.015432	0.1703249	0.8331909	4.5	40	0
3	1.96847	-1.21582	0.9002686	4.5	40	1
3	1.25173	1.282904	0.8223877	4.5	40	0
3	-0.14131	-0.3314507	0.7554932	4.5	40	0
3	-1.255566	-0.492037	0.9110718	4.5	40	0
3	-1.087953	-0.3553861	0.6889038	4.5	40	0
3	1.03739	-0.2487794	0.8779907	4.5	40	0
3	1.08777	-0.2004932	0.7666626	4.5	40	0
3	1.633588	0.1701327	0.6777344	4.5	40	0
3	-0.2262693	0.2106266	0.7445068	4.5	40	0
3	-0.007328136	0.657535	0.8334351	4.5	40	0
3	-0.9970343	0.3151401	0.6887817	4.5	40	0
3	-1.439245	-0.4693037	0.7000732	4.5	40	0
3	-0.08274773	-0.316464	0.7562256	4.5	40	0
3	-1.096311	0.2004923	0.7215576	4.5	40	0
3	0.8007763	0.06239653	0.7668457	4.5	40	0
4	-1.698202	-0.2096821	1.289063	1	30	1
4	-0.2960518	-0.06540523	1.000122	1	30	0
4	-0.6135426	-0.1140515	1.233398	1	30	1
4	0.6213096	0.8315204	1.133606	1	30	1
4	-1.445084	-0.04230341	1.177673	1	30	1
4	0.07811226	-0.3172813	1.311096	1	30	0
4	-0.2741291	-0.5397642	1.355774	1	30	1
4	-0.3969396	0.266787	1.92218	1	30	0
4	0.5082596	-0.835419	1.588989	1	30	1
4	-0.5806214	0.3049104	1.455566	1	30	1
4	-0.4971546	-0.2503915	1.31134	1	30	1
4	-1.089252	0.5685028	1.088867	1	30	1
4	-0.4037536	0.2820463	1.188965	1	30	0
4	-0.9442351	0.06838857	1.622375	1	30	1
4	-0.1971079	-0.02762823	1.533508	1	30	0
4	-0.2751816	-0.153673	2.111145	1	30	0
4	0.3355176	-0.3715086	2.322266	1	30	1
4	-0.1136777	0.005839421	1.466736	1	30	0
4	0.3350157	0.3722929	1.266968	1	30	1
4	-0.5117688	0.07126302	1.244385	1	30	1
4	-0.7817135	-0.08242918	1.411133	1	35	1
4	-0.8117837	-0.07264644	1.288635	1	35	1
4	-0.1805415	-0.3869187	1.95575	1	35	0
4	-0.2217244	0.1659771	1.733643	1	35	0
4	-0.7944337	-0.4424421	1.56665	1	35	1
4	-0.3611227	0.5658343	1.989136	1	35	1
4	-0.7536296	-0.7226315	1.611206	1	35	1
4	-0.04362843	-0.08770255	2.166809	1	35	0
4	-0.2949474	-0.3661723	1.622314	1	35	0
4	-0.6096935	0.4875495	1.5	1	35	1
4	-1.282229	-0.6774382	1.366699	1	35	1
4	0.2642435	0.2692885	2.755737	1	35	0
4	0.1812271	-0.279876	1.666748	1	35	0
4	-0.06289456	-0.3518157	1.455627	1	35	0
4	1.125508	0.0310837	1.833618	1	35	1
4	-0.8523688	-0.04758619	1.255493	1	35	1
4	-0.1276121	-0.261771	1.57782	1	35	0
4	-0.2027251	0.3565186	1.333557	1	35	0
4	0.1246212	0.4868972	1.511047	1	35	1
